code,ticker,name,market,sector,size
5967,5967.T,ＴＯＮＥ,スタンダード（内国株式）,金属製品,-
5969,5969.T,ロブテックス,スタンダード（内国株式）,金属製品,-
5970,5970.T,ジーテクト,プライム（内国株式）,金属製品,TOPIX Small 1
5971,5971.T,共和工業所,スタンダード（内国株式）,金属製品,-
5973,5973.T,トーアミ,スタンダード（内国株式）,金属製品,-
5974,5974.T,中国工業,スタンダード（内国株式）,金属製品,-
5975,5975.T,東プレ,プライム（内国株式）,金属製品,TOPIX Small 1
5976,5976.T,高周波熱錬,プライム（内国株式）,金属製品,TOPIX Small 2
5981,5981.T,東京製綱,プライム（内国株式）,金属製品,TOPIX Small 2
5982,5982.T,マルゼン,スタンダード（内国株式）,金属製品,-
5983,5983.T,イワブチ,スタンダード（内国株式）,金属製品,-
5984,5984.T,兼房,スタンダード（内国株式）,金属製品,-
5985,5985.T,サンコール,スタンダード（内国株式）,金属製品,TOPIX Small 2
5986,5986.T,モリテック　スチール,スタンダード（内国株式）,金属製品,-
5987,5987.T,オーネックス,スタンダード（内国株式）,金属製品,-
5988,5988.T,パイオラックス,プライム（内国株式）,金属製品,TOPIX Small 1
5989,5989.T,エイチワン,プライム（内国株式）,金属製品,TOPIX Small 2
5990,5990.T,スーパーツール,スタンダード（内国株式）,金属製品,-
5991,5991.T,日本発條,プライム（内国株式）,金属製品,TOPIX Mid400
5992,5992.T,中央発條,スタンダード（内国株式）,金属製品,TOPIX Small 2
5994,5994.T,ファインシンター,スタンダード（内国株式）,金属製品,-
5997,5997.T,協立エアテック,スタンダード（内国株式）,金属製品,-
5998,5998.T,アドバネクス,スタンダード（内国株式）,金属製品,-
6005,6005.T,三浦工業,プライム（内国株式）,機械,TOPIX Mid400
6013,6013.T,タクマ,プライム（内国株式）,機械,TOPIX Small 1
6016,6016.T,ジャパンエンジンコーポレーション,スタンダード（内国株式）,輸送用機器,-
6018,6018.T,阪神内燃機工業,スタンダード（内国株式）,輸送用機器,-
6022,6022.T,赤阪鐵工所,スタンダード（内国株式）,機械,-
6023,6023.T,ダイハツインフィニアース,スタンダード（内国株式）,輸送用機器,-
6027,6027.T,弁護士ドットコム,プライム（内国株式）,サービス業,TOPIX Small 2
6029,6029.T,アトラグループ,スタンダード（内国株式）,サービス業,-
6030,6030.T,アドベンチャー,グロース（内国株式）,サービス業,-
6031,6031.T,ＺＥＴＡ,グロース（内国株式）,サービス業,-
6033,6033.T,エクストリーム,グロース（内国株式）,サービス業,-
6034,6034.T,ＭＲＴ,グロース（内国株式）,サービス業,-
6035,6035.T,アイ・アールジャパンホールディングス,スタンダード（内国株式）,サービス業,TOPIX Small 2
6036,6036.T,ＫｅｅＰｅｒ技研,プライム（内国株式）,サービス業,TOPIX Small 1
6037,6037.T,楽待,スタンダード（内国株式）,サービス業,-
6038,6038.T,イード,グロース（内国株式）,サービス業,-
6039,6039.T,日本動物高度医療センター,グロース（内国株式）,サービス業,-
6040,6040.T,日本スキー場開発,グロース（内国株式）,サービス業,-
6042,6042.T,ニッキ,スタンダード（内国株式）,輸送用機器,-
6044,6044.T,三機サービス,スタンダード（内国株式）,サービス業,-
6045,6045.T,レントラックス,グロース（内国株式）,サービス業,-
6046,6046.T,リンクバル,スタンダード（内国株式）,サービス業,-
6047,6047.T,Ｇｕｎｏｓｙ,スタンダード（内国株式）,サービス業,TOPIX Small 2
6049,6049.T,イトクロ,グロース（内国株式）,サービス業,-
6050,6050.T,イー・ガーディアン,プライム（内国株式）,サービス業,TOPIX Small 2
6054,6054.T,リブセンス,スタンダード（内国株式）,サービス業,-
6055,6055.T,ジャパンマテリアル,プライム（内国株式）,サービス業,TOPIX Small 1
6058,6058.T,ベクトル,プライム（内国株式）,サービス業,TOPIX Small 2
6059,6059.T,ウチヤマホールディングス,スタンダード（内国株式）,サービス業,-
6061,6061.T,ユニバーサル園芸社,スタンダード（内国株式）,サービス業,-
6062,6062.T,チャーム・ケア・コーポレーション,プライム（内国株式）,サービス業,TOPIX Small 2
6063,6063.T,日本エマージェンシーアシスタンス,スタンダード（内国株式）,サービス業,-
6069,6069.T,トレンダーズ,グロース（内国株式）,サービス業,-
6070,6070.T,キャリアリンク,プライム（内国株式）,サービス業,TOPIX Small 2
6071,6071.T,ＩＢＪ,プライム（内国株式）,サービス業,TOPIX Small 2
6072,6072.T,地盤ネットホールディングス,スタンダード（内国株式）,サービス業,-
6073,6073.T,アサンテ,プライム（内国株式）,サービス業,TOPIX Small 2
6074,6074.T,ジェイエスエス,スタンダード（内国株式）,サービス業,-
6078,6078.T,バリューＨＲ,プライム（内国株式）,サービス業,TOPIX Small 2
6080,6080.T,Ｍ＆Ａキャピタルパートナーズ,プライム（内国株式）,サービス業,TOPIX Small 1
6081,6081.T,アライドアーキテクツ,グロース（内国株式）,サービス業,-
6082,6082.T,ライドオンエクスプレスホールディングス,スタンダード（内国株式）,サービス業,TOPIX Small 2
6083,6083.T,ＥＲＩホールディングス,スタンダード（内国株式）,サービス業,-
6085,6085.T,アーキテクツ・スタジオ・ジャパン,グロース（内国株式）,サービス業,-
6086,6086.T,シンメンテホールディングス,グロース（内国株式）,サービス業,-
6087,6087.T,アビスト,スタンダード（内国株式）,サービス業,-
6088,6088.T,シグマクシス・ホールディングス,プライム（内国株式）,サービス業,TOPIX Small 1
6089,6089.T,ウィルグループ,プライム（内国株式）,サービス業,TOPIX Small 2
6090,6090.T,ヒューマン・メタボローム・テクノロジーズ,スタンダード（内国株式）,サービス業,-
6091,6091.T,ウエスコホールディングス,スタンダード（内国株式）,サービス業,-
6092,6092.T,エンバイオ・ホールディングス,スタンダード（内国株式）,サービス業,-
6093,6093.T,エスクロー・エージェント・ジャパン,スタンダード（内国株式）,サービス業,-
6094,6094.T,フリークアウト・ホールディングス,グロース（内国株式）,サービス業,-
6096,6096.T,レアジョブ,スタンダード（内国株式）,サービス業,-
6098,6098.T,リクルートホールディングス,プライム（内国株式）,サービス業,TOPIX Core30
6099,6099.T,エラン,プライム（内国株式）,サービス業,TOPIX Small 2
6101,6101.T,ツガミ,プライム（内国株式）,機械,TOPIX Small 1
6103,6103.T,オークマ,プライム（内国株式）,機械,TOPIX Small 1
6104,6104.T,芝浦機械,プライム（内国株式）,機械,TOPIX Small 1
6113,6113.T,アマダ,プライム（内国株式）,機械,TOPIX Mid400
6118,6118.T,アイダエンジニアリング,プライム（内国株式）,機械,TOPIX Small 1
6125,6125.T,岡本工作機械製作所,スタンダード（内国株式）,機械,-
6134,6134.T,ＦＵＪＩ,プライム（内国株式）,機械,TOPIX Mid400
6135,6135.T,牧野フライス製作所,プライム（内国株式）,機械,TOPIX Small 1
6136,6136.T,オーエスジー,プライム（内国株式）,機械,TOPIX Mid400
6137,6137.T,小池酸素工業,スタンダード（内国株式）,機械,-
6138,6138.T,ダイジェット工業,スタンダード（内国株式）,機械,-
6140,6140.T,旭ダイヤモンド工業,プライム（内国株式）,機械,TOPIX Small 1
6141,6141.T,ＤＭＧ森精機,プライム（内国株式）,機械,TOPIX Mid400
6143,6143.T,ソディック,プライム（内国株式）,機械,TOPIX Small 1
6144,6144.T,西部電機,スタンダード（内国株式）,機械,-
6145,6145.T,ＮＩＴＴＯＫＵ,スタンダード（内国株式）,機械,-
6146,6146.T,ディスコ,プライム（内国株式）,機械,TOPIX Large70
6147,6147.T,ヤマザキ,スタンダード（内国株式）,機械,-
6149,6149.T,小田原エンジニアリング,スタンダード（内国株式）,機械,-
6150,6150.T,タケダ機械,スタンダード（内国株式）,機械,-
6151,6151.T,日東工器,プライム（内国株式）,機械,TOPIX Small 2
6155,6155.T,高松機械工業,スタンダード（内国株式）,機械,-
6156,6156.T,エーワン精密,スタンダード（内国株式）,機械,-
6157,6157.T,日進工具,スタンダード（内国株式）,機械,TOPIX Small 2
6158,6158.T,和井田製作所,スタンダード（内国株式）,機械,-
6159,6159.T,ミクロン精密,スタンダード（内国株式）,機械,-
6161,6161.T,エスティック,スタンダード（内国株式）,機械,-
6165,6165.T,パンチ工業,スタンダード（内国株式）,機械,-
6166,6166.T,中村超硬,グロース（内国株式）,機械,-
6167,6167.T,冨士ダイス,プライム（内国株式）,機械,TOPIX Small 2
6171,6171.T,土木管理総合試験所,スタンダード（内国株式）,サービス業,-
6173,6173.T,アクアライン,グロース（内国株式）,サービス業,-
6176,6176.T,ブランジスタ,スタンダード（内国株式）,サービス業,-
6177,6177.T,ＡｐｐＢａｎｋ,グロース（内国株式）,サービス業,-
6178,6178.T,日本郵政,プライム（内国株式）,サービス業,TOPIX Large70
6180,6180.T,ＧＭＯメディア,グロース（内国株式）,サービス業,-
6181,6181.T,タメニー,グロース（内国株式）,サービス業,-
6182,6182.T,メタリアル,グロース（内国株式）,サービス業,-
6183,6183.T,ベルシステム２４ホールディングス,プライム（内国株式）,サービス業,TOPIX Small 2
6184,6184.T,鎌倉新書,プライム（内国株式）,サービス業,TOPIX Small 2
6185,6185.T,ＳＭＮ,スタンダード（内国株式）,サービス業,-
6186,6186.T,一蔵,スタンダード（内国株式）,サービス業,-
6189,6189.T,グローバルキッズＣＯＭＰＡＮＹ,スタンダード（内国株式）,サービス業,-
6190,6190.T,フェニックスバイオ,グロース（内国株式）,サービス業,-
6191,6191.T,エアトリ,プライム（内国株式）,サービス業,TOPIX Small 2
6193,6193.T,バーチャレクス・ホールディングス,グロース（内国株式）,サービス業,-
6194,6194.T,アトラエ,プライム（内国株式）,サービス業,TOPIX Small 2
6195,6195.T,ホープ,グロース（内国株式）,サービス業,-
6196,6196.T,ストライクグループ,プライム（内国株式）,サービス業,TOPIX Small 1
6197,6197.T,ソラスト,プライム（内国株式）,サービス業,TOPIX Small 2
6198,6198.T,キャリア,グロース（内国株式）,サービス業,-
6199,6199.T,セラク,スタンダード（内国株式）,情報・通信業,TOPIX Small 2
6200,6200.T,インソース,プライム（内国株式）,サービス業,TOPIX Small 1
6201,6201.T,豊田自動織機,プライム（内国株式）,輸送用機器,-
6203,6203.T,豊和工業,スタンダード（内国株式）,機械,-
6208,6208.T,石川製作所,スタンダード（内国株式）,機械,-
6209,6209.T,リケンＮＰＲ,プライム（内国株式）,機械,TOPIX Small 1
6217,6217.T,津田駒工業,スタンダード（内国株式）,機械,-
6218,6218.T,エンシュウ,スタンダード（内国株式）,機械,-
6222,6222.T,島精機製作所,プライム（内国株式）,機械,TOPIX Small 1
6223,6223.T,西部技研,スタンダード（内国株式）,機械,-
6224,6224.T,ＪＲＣ,グロース（内国株式）,機械,-
6226,6226.T,守谷輸送機工業,スタンダード（内国株式）,機械,-
6227,6227.T,ＡＩメカテック,スタンダード（内国株式）,機械,-
6228,6228.T,ジェイ・イー・ティ,スタンダード（内国株式）,機械,-
6229,6229.T,オーケーエム,スタンダード（内国株式）,機械,-
6230,6230.T,ＳＡＮＥＩ,スタンダード（内国株式）,機械,-
6231,6231.T,木村工機,スタンダード（内国株式）,機械,-
6232,6232.T,ＡＣＳＬ,グロース（内国株式）,機械,-
6233,6233.T,ＫＬＡＳＳ,スタンダード（内国株式）,機械,-
6235,6235.T,オプトラン,プライム（内国株式）,機械,TOPIX Small 1
6237,6237.T,イワキポンプ,プライム（内国株式）,機械,TOPIX Small 2
6238,6238.T,フリュー,プライム（内国株式）,機械,TOPIX Small 2
6239,6239.T,ナガオカ,スタンダード（内国株式）,機械,-
6240,6240.T,ヤマシンフィルタ,プライム（内国株式）,機械,TOPIX Small 2
6245,6245.T,ヒラノテクシード,スタンダード（内国株式）,機械,-
6246,6246.T,テクノスマート,スタンダード（内国株式）,機械,-
6247,6247.T,日阪製作所,プライム（内国株式）,機械,TOPIX Small 2
6248,6248.T,横田製作所,スタンダード（内国株式）,機械,-
6249,6249.T,ゲームカードホールディングス,スタンダード（内国株式）,機械,-
6250,6250.T,やまびこ,プライム（内国株式）,機械,TOPIX Small 1
6254,6254.T,野村マイクロ・サイエンス,プライム（内国株式）,機械,TOPIX Small 1
6255,6255.T,エヌ・ピー・シー,グロース（内国株式）,機械,-
6257,6257.T,藤商事,スタンダード（内国株式）,機械,-
6258,6258.T,平田機工,プライム（内国株式）,機械,TOPIX Small 1
6262,6262.T,ＰＥＧＡＳＵＳ,スタンダード（内国株式）,機械,TOPIX Small 2
6264,6264.T,マルマエ,プライム（内国株式）,機械,TOPIX Small 2
6265,6265.T,コンバム,スタンダード（内国株式）,機械,-
6266,6266.T,タツモ,プライム（内国株式）,機械,TOPIX Small 2
6267,6267.T,ゼネラルパッカー,スタンダード（内国株式）,機械,-
6268,6268.T,ナブテスコ,プライム（内国株式）,機械,TOPIX Mid400
6269,6269.T,三井海洋開発,プライム（内国株式）,機械,TOPIX Mid400
6272,6272.T,レオン自動機,プライム（内国株式）,機械,TOPIX Small 2
6273,6273.T,ＳＭＣ,プライム（内国株式）,機械,TOPIX Large70
6276,6276.T,シリウスビジョン,スタンダード（内国株式）,電気機器,-
6277,6277.T,ホソカワミクロン,プライム（内国株式）,機械,TOPIX Small 1
6278,6278.T,ユニオンツール,プライム（内国株式）,機械,TOPIX Small 1
6279,6279.T,瑞光,プライム（内国株式）,機械,TOPIX Small 2
6282,6282.T,オイレス工業,プライム（内国株式）,機械,TOPIX Small 1
6284,6284.T,日精エー・エス・ビー機械,プライム（内国株式）,機械,TOPIX Small 1
6286,6286.T,靜甲,スタンダード（内国株式）,機械,-
6287,6287.T,サトー,プライム（内国株式）,機械,TOPIX Small 1
6289,6289.T,技研製作所,プライム（内国株式）,機械,TOPIX Small 2
6291,6291.T,日本エアーテック,スタンダード（内国株式）,機械,TOPIX Small 2
6292,6292.T,カワタ,スタンダード（内国株式）,機械,-
6294,6294.T,オカダアイヨン,プライム（内国株式）,機械,-
6298,6298.T,ワイエイシイホールディングス,プライム（内国株式）,機械,TOPIX Small 2
6301,6301.T,小松製作所,プライム（内国株式）,機械,TOPIX Large70
6302,6302.T,住友重機械工業,プライム（内国株式）,機械,TOPIX Mid400
6305,6305.T,日立建機,プライム（内国株式）,機械,TOPIX Mid400
6306,6306.T,日工,プライム（内国株式）,機械,TOPIX Small 2
6307,6307.T,サンセイ,スタンダード（内国株式）,機械,-
6309,6309.T,巴工業,プライム（内国株式）,機械,TOPIX Small 2
6310,6310.T,井関農機,プライム（内国株式）,機械,TOPIX Small 2
6315,6315.T,ＴＯＷＡ,プライム（内国株式）,機械,TOPIX Small 1
6316,6316.T,丸山製作所,スタンダード（内国株式）,機械,-
6317,6317.T,北川鉄工所,スタンダード（内国株式）,機械,TOPIX Small 2
6322,6322.T,タクミナ,スタンダード（内国株式）,機械,-
6323,6323.T,ローツェ,プライム（内国株式）,機械,TOPIX Mid400
6324,6324.T,ハーモニック・ドライブ・システムズ,プライム（内国株式）,機械,TOPIX Small 2
6325,6325.T,タカキタ,スタンダード（内国株式）,機械,-
6326,6326.T,クボタ,プライム（内国株式）,機械,TOPIX Large70
6327,6327.T,北川精機,スタンダード（内国株式）,機械,-
6328,6328.T,荏原実業,プライム（内国株式）,機械,TOPIX Small 2
6330,6330.T,東洋エンジニアリング,プライム（内国株式）,建設業,TOPIX Small 2
6331,6331.T,三菱化工機,プライム（内国株式）,機械,TOPIX Small 1
6332,6332.T,月島ホールディングス,プライム（内国株式）,機械,TOPIX Small 1
6333,6333.T,ＴＥＩＫＯＫＵ,プライム（内国株式）,機械,TOPIX Small 2
6334,6334.T,明治機械,スタンダード（内国株式）,機械,-
6335,6335.T,東京機械製作所,スタンダード（内国株式）,機械,-
6336,6336.T,石井表記,スタンダード（内国株式）,機械,-
6337,6337.T,テセック,スタンダード（内国株式）,機械,-
6338,6338.T,タカトリ,スタンダード（内国株式）,機械,-
6339,6339.T,新東工業,プライム（内国株式）,機械,TOPIX Small 2
6340,6340.T,澁谷工業,プライム（内国株式）,機械,TOPIX Small 2
6342,6342.T,太平製作所,スタンダード（内国株式）,機械,-
6343,6343.T,フリージア・マクロス,スタンダード（内国株式）,機械,-
6345,6345.T,アイチ　コーポレーション,プライム（内国株式）,機械,TOPIX Small 2
6346,6346.T,キクカワエンタープライズ,スタンダード（内国株式）,機械,-
6347,6347.T,プラコー,スタンダード（内国株式）,機械,-
6349,6349.T,小森コーポレーション,プライム（内国株式）,機械,TOPIX Small 1
6351,6351.T,鶴見製作所,プライム（内国株式）,機械,TOPIX Small 2
6356,6356.T,日本ギア工業,スタンダード（内国株式）,機械,-
6357,6357.T,三精テクノロジーズ,スタンダード（内国株式）,機械,-
6358,6358.T,酒井重工業,プライム（内国株式）,機械,TOPIX Small 2
6360,6360.T,東京自働機械製作所,スタンダード（内国株式）,機械,-
6361,6361.T,荏原製作所,プライム（内国株式）,機械,TOPIX Mid400
6363,6363.T,酉島製作所,プライム（内国株式）,機械,TOPIX Small 1
6364,6364.T,ＡＩＲＭＡＮ,プライム（内国株式）,機械,TOPIX Small 2
6365,6365.T,電業社機械製作所,スタンダード（内国株式）,機械,-
6366,6366.T,千代田化工建設,スタンダード（内国株式）,建設業,-
6367,6367.T,ダイキン工業,プライム（内国株式）,機械,TOPIX Core30
6368,6368.T,オルガノ,プライム（内国株式）,機械,TOPIX Mid400
6369,6369.T,トーヨーカネツ,プライム（内国株式）,機械,TOPIX Small 2
6370,6370.T,栗田工業,プライム（内国株式）,機械,TOPIX Mid400
6371,6371.T,椿本チエイン,プライム（内国株式）,機械,TOPIX Small 1
6376,6376.T,日機装,プライム（内国株式）,精密機器,TOPIX Small 1
6378,6378.T,木村化工機,スタンダード（内国株式）,機械,TOPIX Small 2
6379,6379.T,レイズネクスト,プライム（内国株式）,建設業,TOPIX Small 2
6380,6380.T,オリエンタルチエン工業,スタンダード（内国株式）,機械,-
6381,6381.T,アネスト岩田,プライム（内国株式）,機械,TOPIX Small 2
6382,6382.T,トリニティ工業,スタンダード（内国株式）,機械,-
6383,6383.T,ダイフク,プライム（内国株式）,機械,TOPIX Mid400
6384,6384.T,昭和真空,スタンダード（内国株式）,機械,-
6387,6387.T,サムコ,プライム（内国株式）,機械,TOPIX Small 2
6390,6390.T,加藤製作所,プライム（内国株式）,機械,-
6391,6391.T,加地テック,スタンダード（内国株式）,機械,-
6392,6392.T,ヤマダコーポレーション,スタンダード（内国株式）,機械,-
6393,6393.T,油研工業,スタンダード（内国株式）,機械,-
6395,6395.T,タダノ,プライム（内国株式）,機械,TOPIX Small 1
6396,6396.T,宇野澤組鐵工所,スタンダード（内国株式）,機械,-
6400,6400.T,不二精機,スタンダード（内国株式）,機械,-
6402,6402.T,兼松エンジニアリング,スタンダード（内国株式）,機械,-
6403,6403.T,水道機工,スタンダード（内国株式）,機械,-
6405,6405.T,鈴茂器工,スタンダード（内国株式）,機械,-
6407,6407.T,ＣＫＤ,プライム（内国株式）,機械,TOPIX Small 1
6408,6408.T,小倉クラッチ,スタンダード（内国株式）,機械,-
6412,6412.T,平和,プライム（内国株式）,機械,TOPIX Small 1
6413,6413.T,理想科学工業,プライム（内国株式）,機械,TOPIX Small 2
6417,6417.T,ＳＡＮＫＹＯ,プライム（内国株式）,機械,TOPIX Mid400
6418,6418.T,日本金銭機械,プライム（内国株式）,機械,TOPIX Small 2
6419,6419.T,マースグループホールディングス,プライム（内国株式）,機械,TOPIX Small 1
6420,6420.T,ガリレイ,プライム（内国株式）,機械,TOPIX Small 1
6424,6424.T,高見沢サイバネティックス,スタンダード（内国株式）,機械,-
6425,6425.T,ユニバーサルエンターテインメント,スタンダード（内国株式）,機械,-
6428,6428.T,オーイズミ,スタンダード（内国株式）,機械,-
6430,6430.T,ダイコク電機,プライム（内国株式）,機械,TOPIX Small 2
6432,6432.T,竹内製作所,プライム（内国株式）,機械,TOPIX Small 1
6433,6433.T,ヒーハイスト,スタンダード（内国株式）,機械,-
6436,6436.T,アマノ,プライム（内国株式）,機械,TOPIX Mid400
6440,6440.T,ＪＵＫＩ,プライム（内国株式）,機械,TOPIX Small 2
6444,6444.T,サンデン,スタンダード（内国株式）,機械,-
6445,6445.T,ジャノメ,プライム（内国株式）,機械,TOPIX Small 2
6448,6448.T,ブラザー工業,プライム（内国株式）,電気機器,TOPIX Mid400
6454,6454.T,マックス,プライム（内国株式）,機械,TOPIX Small 1
6455,6455.T,モリタホールディングス,プライム（内国株式）,輸送用機器,TOPIX Small 2
6457,6457.T,グローリー,プライム（内国株式）,機械,TOPIX Mid400
6458,6458.T,新晃工業,プライム（内国株式）,機械,TOPIX Small 1
6459,6459.T,大和冷機工業,プライム（内国株式）,機械,TOPIX Small 2
6460,6460.T,セガサミーホールディングス,プライム（内国株式）,機械,TOPIX Mid400
6463,6463.T,ＴＰＲ,プライム（内国株式）,機械,TOPIX Small 1
6464,6464.T,ツバキ・ナカシマ,プライム（内国株式）,機械,TOPIX Small 2
6465,6465.T,ホシザキ,プライム（内国株式）,機械,TOPIX Mid400
6466,6466.T,ＴＶＥ,スタンダード（内国株式）,機械,-
6467,6467.T,ニチダイ,スタンダード（内国株式）,機械,-
6469,6469.T,放電精密加工研究所,スタンダード（内国株式）,機械,-
6470,6470.T,大豊工業,スタンダード（内国株式）,機械,TOPIX Small 2
6471,6471.T,日本精工,プライム（内国株式）,機械,TOPIX Mid400
6472,6472.T,ＮＴＮ,プライム（内国株式）,機械,TOPIX Mid400
6473,6473.T,ジェイテクト,プライム（内国株式）,機械,TOPIX Mid400
6474,6474.T,不二越,プライム（内国株式）,機械,TOPIX Small 1
6479,6479.T,ミネベアミツミ,プライム（内国株式）,電気機器,TOPIX Mid400
6480,6480.T,日本トムソン,プライム（内国株式）,機械,TOPIX Small 2
6481,6481.T,ＴＨＫ,プライム（内国株式）,機械,TOPIX Mid400
6482,6482.T,ＹＵＳＨＩＮ,スタンダード（内国株式）,機械,TOPIX Small 2
6484,6484.T,ＫＶＫ,スタンダード（内国株式）,機械,-
6485,6485.T,前澤給装工業,スタンダード（内国株式）,機械,TOPIX Small 2
6486,6486.T,イーグル工業,プライム（内国株式）,機械,TOPIX Small 1
6488,6488.T,ヨシタケ,スタンダード（内国株式）,機械,-
6490,6490.T,ＰＩＬＬＡＲ,プライム（内国株式）,機械,TOPIX Small 1
6492,6492.T,岡野バルブ製造,スタンダード（内国株式）,機械,-
6493,6493.T,ＮＩＴＴＡＮ,スタンダード（内国株式）,輸送用機器,-
6494,6494.T,ＮＦＫホールディングス,スタンダード（内国株式）,機械,-
6495,6495.T,宮入バルブ製作所,スタンダード（内国株式）,機械,-
6496,6496.T,中北製作所,スタンダード（内国株式）,機械,-
6497,6497.T,ハマイ,スタンダード（内国株式）,機械,-
6498,6498.T,キッツ,プライム（内国株式）,機械,TOPIX Small 1
6501,6501.T,日立製作所,プライム（内国株式）,電気機器,TOPIX Core30
6503,6503.T,三菱電機,プライム（内国株式）,電気機器,TOPIX Core30
6504,6504.T,富士電機,プライム（内国株式）,電気機器,TOPIX Mid400
6505,6505.T,東洋電機製造,スタンダード（内国株式）,電気機器,-
6506,6506.T,安川電機,プライム（内国株式）,電気機器,TOPIX Mid400
6507,6507.T,シンフォニアテクノロジー,プライム（内国株式）,電気機器,TOPIX Small 1
6508,6508.T,明電舎,プライム（内国株式）,電気機器,TOPIX Small 1
6513,6513.T,オリジン,スタンダード（内国株式）,電気機器,-
6516,6516.T,山洋電気,プライム（内国株式）,電気機器,TOPIX Small 1
6517,6517.T,デンヨー,プライム（内国株式）,電気機器,TOPIX Small 2
6518,6518.T,三相電機,スタンダード（内国株式）,電気機器,-
6521,6521.T,オキサイド,グロース（内国株式）,電気機器,-
6522,6522.T,アスタリスク,グロース（内国株式）,電気機器,-
6523,6523.T,ＰＨＣホールディングス,プライム（内国株式）,電気機器,TOPIX Small 1
6524,6524.T,湖北工業,スタンダード（内国株式）,電気機器,-
6525,6525.T,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,プライム（内国株式）,電気機器,TOPIX Mid400
6526,6526.T,ソシオネクスト,プライム（内国株式）,電気機器,TOPIX Mid400
6532,6532.T,ベイカレント,プライム（内国株式）,サービス業,TOPIX Mid400
6533,6533.T,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,サービス業,TOPIX Small 2
6535,6535.T,アイモバイル,プライム（内国株式）,サービス業,TOPIX Small 2
6537,6537.T,ＷＡＳＨハウス,グロース（内国株式）,サービス業,-
6538,6538.T,ディスラプターズ,スタンダード（内国株式）,サービス業,-
6539,6539.T,ＭＳ－Ｊａｐａｎ,プライム（内国株式）,サービス業,TOPIX Small 2
6540,6540.T,船場,スタンダード（内国株式）,サービス業,-
6543,6543.T,日宣,スタンダード（内国株式）,サービス業,-
6544,6544.T,ジャパンエレベーターサービスホールディングス,プライム（内国株式）,サービス業,TOPIX Mid400
6545,6545.T,インターネットインフィニティー,グロース（内国株式）,サービス業,-
6546,6546.T,フルテック,スタンダード（内国株式）,サービス業,-
6547,6547.T,グリーンズ,スタンダード（内国株式）,サービス業,-
6548,6548.T,旅工房,グロース（内国株式）,サービス業,-
6549,6549.T,ディーエムソリューションズ,スタンダード（内国株式）,サービス業,-
6551,6551.T,ツナググループ・ホールディングス,スタンダード（内国株式）,サービス業,-
6552,6552.T,ＧａｍｅＷｉｔｈ,スタンダード（内国株式）,サービス業,-
6554,6554.T,エスユーエス,グロース（内国株式）,サービス業,-
6555,6555.T,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,スタンダード（内国株式）,サービス業,-
6557,6557.T,ＡＩＡＩグループ,グロース（内国株式）,サービス業,-
6558,6558.T,クックビズ,グロース（内国株式）,サービス業,-
6560,6560.T,エル・ティー・エス,プライム（内国株式）,サービス業,TOPIX Small 2
6561,6561.T,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,グロース（内国株式）,サービス業,-
6562,6562.T,ジーニー,グロース（内国株式）,サービス業,-
6563,6563.T,みらいワークス,グロース（内国株式）,サービス業,-
6564,6564.T,ミダックホールディングス,プライム（内国株式）,サービス業,TOPIX Small 2
6566,6566.T,要興業,スタンダード（内国株式）,サービス業,-
6568,6568.T,神戸天然物化学,グロース（内国株式）,サービス業,-
6570,6570.T,共和コーポレーション,スタンダード（内国株式）,サービス業,-
6571,6571.T,キュービーネットホールディングス,プライム（内国株式）,サービス業,TOPIX Small 2
6572,6572.T,オープングループ,プライム（内国株式）,サービス業,TOPIX Small 2
6573,6573.T,ＣＲＡＶＩＡ,グロース（内国株式）,サービス業,-
6574,6574.T,コンヴァノ,グロース（内国株式）,サービス業,-
6577,6577.T,ベストワンドットコム,グロース（内国株式）,サービス業,-
6578,6578.T,コレックホールディングス,スタンダード（内国株式）,サービス業,-
6579,6579.T,ログリー,グロース（内国株式）,サービス業,-
6580,6580.T,ライトアップ,グロース（内国株式）,サービス業,-
6584,6584.T,三櫻工業,プライム（内国株式）,輸送用機器,TOPIX Small 2
6586,6586.T,マキタ,プライム（内国株式）,機械,TOPIX Mid400
6588,6588.T,東芝テック,プライム（内国株式）,電気機器,TOPIX Small 1
6590,6590.T,芝浦メカトロニクス,プライム（内国株式）,電気機器,TOPIX Small 1
6592,6592.T,マブチモーター,プライム（内国株式）,電気機器,TOPIX Mid400
6594,6594.T,ニデック,プライム（内国株式）,電気機器,-
6597,6597.T,ＨＰＣシステムズ,グロース（内国株式）,電気機器,-
6599,6599.T,エブレン,スタンダード（内国株式）,電気機器,-
6612,6612.T,バルミューダ,グロース（内国株式）,電気機器,-
6613,6613.T,ＱＤレーザ,グロース（内国株式）,電気機器,-
6614,6614.T,シキノハイテック,スタンダード（内国株式）,電気機器,-
6615,6615.T,ユー・エム・シー・エレクトロニクス,プライム（内国株式）,電気機器,TOPIX Small 2
6616,6616.T,トレックス・セミコンダクター,プライム（内国株式）,電気機器,TOPIX Small 2
6617,6617.T,東光高岳,プライム（内国株式）,電気機器,TOPIX Small 2
